0,0.066,-2.016,-3.076,-0.150,1.834,1.667,-0.423,2.513,-2.360,0.893,-1.430,-1.107,0.072,-0.022,-0.017,0.028,0.072,0.018,0.028,0.055,0.063,0.020,-0.052,-0.019,0.016
0,-0.669,-0.551,-1.096,0.631,1.472,0.589,-1.038,0.523,-0.895,0.498,0.146,-0.928,0.003,-0.006,0.006,0.018,0.020,-0.008,-0.023,-0.007,-0.036,-0.027,0.006,-0.013,-0.000
0,-0.004,-0.199,-0.479,0.653,0.188,0.131,0.064,0.566,-1.268,1.125,-0.803,-0.762,-0.017,-0.013,-0.012,-0.005,-0.039,-0.015,-0.024,0.025,-0.054,0.022,0.018,0.022,-0.006
0,-1.086,-0.868,-0.185,0.987,0.504,-0.068,0.818,0.721,-1.151,0.671,-0.929,0.539,0.021,0.028,0.028,-0.003,-0.011,0.003,-0.021,-0.008,0.000,-0.057,-0.004,0.018,-0.002
0,-0.749,-0.379,-1.163,0.554,0.914,0.093,-0.538,-0.157,0.179,-0.141,0.322,-1.771,-0.016,-0.044,-0.058,0.028,0.019,0.013,0.061,-0.003,0.009,0.011,-0.003,-0.067,0.025
0,0.119,-0.045,-0.793,-0.189,1.638,0.437,-1.083,-0.158,0.347,0.299,-0.303,-0.741,0.005,-0.001,-0.024,-0.053,-0.054,0.022,0.024,-0.002,-0.011,-0.027,-0.029,-0.034,-0.001
0,-1.267,-0.801,0.952,1.057,0.301,-0.066,0.437,-0.130,0.691,0.286,-0.159,1.332,-0.033,-0.031,-0.075,-0.054,-0.028,-0.015,-0.022,0.043,0.023,-0.028,-0.055,-0.042,-0.010
0,-0.631,-0.083,-1.339,-0.671,-0.401,-0.017,-1.276,-0.559,-0.258,-2.154,-0.394,-0.181,0.010,0.017,0.037,0.029,0.004,-0.000,-0.025,0.006,-0.028,0.011,-0.021,-0.067,-0.008
0,-0.439,0.258,0.289,-0.131,-0.226,0.402,-0.266,0.543,-0.680,0.820,-0.873,0.584,-0.024,-0.013,-0.013,-0.017,0.004,-0.022,-0.037,-0.054,-0.001,-0.008,-0.021,-0.010,-0.007
0,0.487,-0.587,-1.422,0.536,1.382,0.782,-1.261,0.063,-0.386,1.187,-0.754,-1.068,-0.018,-0.076,-0.094,-0.015,0.066,0.011,-0.067,-0.051,0.023,-0.003,-0.033,-0.067,0.004
0,-0.008,-0.139,-1.012,-0.250,-0.045,0.377,-0.151,-0.534,0.379,0.213,-0.037,0.460,-0.002,-0.023,-0.010,0.018,-0.003,0.011,0.053,0.073,0.042,-0.021,-0.024,0.004,0.001
0,-0.858,-0.192,-0.116,-0.310,0.024,0.804,0.368,0.063,0.429,-0.330,0.478,0.931,0.005,0.014,0.004,0.025,-0.016,-0.039,-0.070,-0.054,0.026,0.018,-0.035,-0.073,0.000
0,1.122,-1.210,-1.123,0.820,2.255,0.478,0.379,1.215,0.938,-0.467,-0.409,-0.924,-0.000,0.035,0.025,0.059,0.060,-0.015,0.054,0.055,0.041,0.049,0.017,-0.003,0.001
0,-0.781,0.470,0.512,0.521,-0.219,-0.147,-0.768,-0.313,0.674,-0.964,0.498,0.861,-0.032,0.032,0.038,-0.009,0.028,0.053,-0.005,-0.010,-0.030,0.006,0.012,-0.005,-0.006
0,0.577,-0.187,-2.026,-0.532,0.833,1.539,-2.168,-0.844,-0.061,0.956,1.133,-0.781,-0.029,-0.055,-0.101,-0.078,0.000,0.023,0.005,0.007,-0.030,0.068,-0.035,-0.030,-0.013
0,-0.242,0.903,-0.209,-0.951,0.081,1.474,0.518,-1.593,-1.328,0.917,1.854,0.071,0.018,0.018,0.011,0.013,0.055,0.054,0.036,0.046,0.041,-0.035,-0.009,-0.022,0.000
0,-0.944,-0.363,-0.104,-0.882,-1.096,-0.763,-0.546,-0.143,-1.543,1.074,0.725,-1.142,-0.006,-0.056,-0.082,-0.069,-0.052,0.026,0.011,0.017,0.033,0.002,-0.003,0.013,-0.008
0,-0.571,0.500,-0.367,-0.048,-0.817,-0.290,0.172,-0.337,-1.412,1.729,-0.318,0.086,-0.001,-0.021,0.029,0.012,-0.038,-0.004,-0.019,-0.014,-0.020,-0.040,-0.000,0.019,-0.003
0,-1.161,0.052,-0.235,-0.168,-0.182,-0.082,1.785,-0.408,-0.279,0.469,-0.184,1.017,0.011,-0.004,0.007,0.015,-0.030,-0.010,-0.002,0.017,0.035,0.030,0.042,0.009,-0.002
0,0.882,-0.775,-1.184,-0.076,-0.697,-0.745,-1.461,0.134,0.414,-1.204,-2.917,-0.344,0.005,0.015,0.034,0.027,-0.005,-0.048,-0.017,0.009,-0.063,-0.065,-0.023,-0.004,0.003
0,1.030,-0.936,-1.207,0.010,1.724,0.143,-2.021,0.544,-0.286,0.391,-1.522,-1.734,0.001,-0.023,-0.033,-0.007,-0.018,-0.011,-0.003,0.034,0.007,-0.057,-0.032,-0.010,0.000
0,0.109,-0.191,-0.193,-0.105,-1.348,-0.757,0.115,1.435,-0.414,-0.564,0.151,-1.548,-0.017,-0.004,0.006,0.019,0.015,0.015,0.013,0.001,0.004,0.058,0.037,0.016,0.001
0,-0.561,0.453,0.608,-0.796,-0.188,1.200,-0.316,-1.311,-0.341,-2.346,0.894,0.278,-0.099,-0.049,-0.012,-0.006,0.023,0.075,0.043,-0.004,-0.004,0.077,0.042,-0.018,-0.021
0,-0.419,0.446,-0.122,1.348,0.570,2.160,0.291,-0.299,0.743,-0.035,2.871,-0.338,-0.037,-0.007,-0.013,0.006,0.025,0.038,0.057,0.010,0.059,0.063,0.052,0.015,-0.006
0,-2.413,0.892,0.025,0.060,-0.054,1.332,1.750,-0.698,0.118,-0.426,1.945,2.156,0.003,0.042,0.082,0.073,0.057,0.093,0.036,0.029,0.014,0.056,0.004,0.039,0.001
0,-0.059,-2.734,-0.580,-0.913,2.761,-1.529,-2.153,-0.306,2.176,-3.508,-1.439,0.268,0.012,0.017,-0.003,-0.014,-0.043,-0.031,-0.052,-0.060,-0.011,0.019,0.023,0.018,0.004
0,0.422,0.353,-1.540,0.322,-2.018,0.470,0.142,-0.823,-0.193,-0.089,0.020,-2.026,0.003,-0.016,-0.024,-0.023,0.018,0.003,-0.022,-0.024,-0.005,0.007,0.011,-0.026,-0.000
0,1.762,0.752,-1.589,-0.150,0.036,1.710,-1.289,0.514,0.211,0.105,0.979,-1.370,0.013,-0.014,0.009,0.010,0.042,-0.015,-0.044,0.043,0.039,-0.008,-0.022,0.013,0.005
0,0.727,-2.264,-3.126,-1.336,0.547,0.587,-2.443,-0.144,0.226,-0.007,-1.768,-1.513,-0.051,0.017,-0.020,-0.060,0.007,0.080,0.049,0.068,0.084,-0.013,-0.049,-0.076,-0.022
0,-0.533,-0.068,-1.244,1.471,-0.649,-1.143,-0.269,-0.635,1.495,-1.526,-2.199,-0.382,-0.034,0.007,0.028,0.019,0.046,0.047,-0.011,-0.005,0.053,0.044,0.038,-0.014,-0.004
0,-1.028,-0.187,0.931,0.747,-0.431,-0.745,0.226,-0.270,-0.782,0.661,-0.676,0.200,-0.034,-0.035,-0.014,0.001,-0.030,0.010,-0.000,0.003,-0.006,0.007,0.010,-0.057,-0.004
0,-0.289,-1.615,-0.304,-1.373,2.104,-0.240,-1.157,0.273,-1.703,1.896,-3.077,0.083,-0.021,-0.017,0.008,0.009,-0.022,0.003,0.019,0.055,-0.017,-0.013,0.004,-0.022,-0.003
0,0.429,-0.475,-0.001,-1.951,0.287,2.824,-1.474,-0.816,0.157,1.457,1.280,1.016,0.029,-0.057,0.043,-0.027,0.005,0.093,-0.045,0.046,-0.032,0.022,0.038,-0.006,-0.026
0,-0.675,0.405,1.402,-0.360,-0.896,1.386,1.181,-0.392,-0.768,1.066,2.345,0.900,-0.042,-0.001,0.043,0.008,0.013,-0.009,-0.006,-0.003,0.016,0.082,0.057,0.003,-0.004
0,0.565,1.179,0.172,-0.630,-0.024,1.561,0.028,0.490,-1.685,0.587,1.680,0.009,-0.036,-0.031,0.004,0.021,-0.006,0.004,0.041,0.009,0.014,-0.012,-0.011,0.002,-0.001
0,-1.219,-0.423,0.178,1.424,-1.860,-1.401,1.776,0.236,-0.423,0.379,1.577,1.481,0.012,0.020,-0.001,0.037,0.001,0.003,-0.003,0.036,0.063,0.022,-0.022,-0.024,-0.001
0,0.994,-1.427,-1.073,-1.033,1.056,0.808,-1.642,-0.922,1.810,-1.154,-1.260,0.126,-0.022,0.011,0.068,0.010,0.039,0.038,0.005,0.008,0.011,-0.003,0.004,-0.003,0.007
0,-0.654,0.336,-0.348,0.765,0.668,-1.821,0.957,0.695,-0.771,1.339,0.570,0.090,-0.050,-0.017,0.031,0.006,0.020,0.010,0.008,0.034,-0.015,0.041,0.037,0.009,-0.003
0,0.152,-1.008,0.019,0.677,0.542,0.747,-1.732,1.074,1.197,-2.736,0.730,-1.573,-0.033,0.010,0.024,0.027,0.008,0.026,0.035,0.017,-0.018,-0.004,0.045,0.005,0.009
0,-1.693,0.392,0.523,1.784,-1.095,-0.527,1.086,0.531,-0.772,2.047,0.457,0.871,-0.084,-0.064,-0.034,-0.016,-0.033,-0.062,0.006,-0.002,-0.039,-0.067,-0.008,0.031,-0.018
0,-0.180,0.687,-1.084,0.363,-1.209,0.400,-0.170,-0.549,0.858,-1.882,0.130,-2.060,-0.015,0.002,0.027,0.018,-0.014,-0.002,-0.003,-0.049,-0.061,-0.038,0.004,-0.003,-0.001
0,1.231,-0.152,-2.059,-0.957,1.581,0.795,-2.084,-0.563,0.315,-0.426,-0.173,-0.936,-0.041,-0.018,-0.010,-0.072,-0.030,0.075,0.033,0.065,-0.031,-0.006,-0.007,0.028,-0.015
0,-0.284,0.245,-0.443,-1.002,0.117,0.089,1.351,-0.115,-2.237,2.154,0.595,0.698,-0.024,0.035,0.026,0.035,0.007,0.012,-0.006,-0.024,-0.042,0.039,0.034,0.016,-0.011
0,-0.838,0.310,-0.216,-0.077,0.129,-1.322,1.520,-0.104,-3.201,2.277,-0.127,0.844,-0.085,-0.080,-0.027,0.024,0.032,0.055,0.040,-0.008,-0.016,-0.066,-0.020,-0.021,-0.022
0,-0.941,0.094,1.141,0.895,-0.347,0.033,0.291,-0.399,-0.439,0.895,1.506,0.344,-0.012,-0.004,-0.001,-0.009,0.020,-0.041,0.070,-0.027,-0.023,0.058,0.024,-0.012,0.008
0,-0.845,-0.615,-0.186,0.875,-0.853,-1.096,-0.255,0.681,-0.686,0.389,-0.645,0.025,-0.022,-0.041,-0.043,-0.061,-0.045,-0.044,-0.018,-0.038,-0.031,0.016,-0.024,-0.009,-0.005
0,-0.563,0.905,0.738,-0.166,-0.808,0.485,0.976,-0.706,-1.295,1.680,2.356,0.645,-0.019,0.017,0.017,0.007,0.076,0.084,0.076,-0.007,-0.095,0.021,0.109,0.015,-0.001
0,-1.505,-0.960,0.064,-0.987,-0.431,-0.026,0.761,-1.066,-1.810,0.238,1.415,-0.087,0.017,0.007,-0.051,-0.004,0.003,-0.010,0.017,-0.061,-0.047,-0.023,0.015,0.051,-0.004
0,-1.340,-1.013,-1.050,0.156,-0.037,0.057,1.135,-0.747,-0.550,-0.250,-0.038,-0.389,-0.009,-0.003,-0.016,-0.040,0.032,0.020,-0.073,0.020,0.044,0.051,0.059,-0.059,0.002
0,-0.402,0.118,-0.566,0.333,1.661,0.528,0.377,-0.447,-1.108,0.689,-1.016,1.474,0.010,0.008,0.039,0.005,-0.003,0.026,0.047,0.003,-0.066,-0.008,0.043,0.062,-0.000
0,1.437,-0.408,-3.058,-1.085,2.833,0.127,-2.558,0.919,-0.592,0.306,-0.135,-1.736,-0.023,-0.034,-0.046,-0.041,-0.006,-0.072,-0.022,0.008,-0.004,-0.014,-0.057,-0.105,-0.014
0,-0.045,-0.346,0.330,0.464,-1.144,-0.911,0.172,0.481,-1.432,-1.341,0.389,-0.216,-0.033,-0.059,-0.040,-0.022,-0.022,-0.048,0.008,0.087,-0.034,-0.059,0.065,0.011,-0.003
0,1.033,-0.497,-1.554,0.005,0.558,0.335,-1.945,0.741,1.665,-0.581,-1.980,-1.650,0.030,-0.027,-0.030,-0.001,0.038,0.028,-0.029,0.027,0.021,0.021,-0.021,-0.028,0.000
0,0.619,-0.831,-3.370,-0.472,-0.117,1.691,-1.799,-0.440,0.406,-0.367,-0.804,-2.667,0.063,-0.018,0.019,0.020,0.036,-0.054,-0.022,0.010,-0.013,-0.042,-0.040,-0.055,0.031
0,-1.181,0.820,0.252,-0.721,-0.995,0.287,1.975,-1.551,2.358,-0.309,2.407,0.484,-0.008,0.006,0.032,0.044,0.024,-0.014,-0.050,-0.044,-0.016,-0.014,-0.065,-0.056,-0.002
0,-1.787,0.833,1.184,0.645,-2.154,1.103,0.720,-1.563,-0.113,-0.656,3.216,1.305,-0.019,-0.029,-0.035,-0.017,-0.005,-0.037,0.002,-0.014,0.021,0.008,0.035,0.014,-0.003
0,-0.062,0.479,-0.668,-0.929,2.247,0.786,-1.568,0.353,-0.649,-0.226,0.147,-1.408,-0.023,-0.017,0.016,0.030,0.052,0.048,0.032,-0.014,0.010,-0.015,-0.039,-0.011,0.001
0,-0.459,0.177,1.568,0.167,-1.635,-0.146,0.458,-0.737,-1.338,0.937,0.044,1.339,-0.018,-0.050,0.002,0.024,0.027,-0.072,-0.001,-0.020,-0.002,-0.027,-0.074,-0.098,0.015
0,1.529,-1.107,-1.785,-0.815,1.111,-0.533,-1.176,1.654,-1.995,1.187,-3.251,-0.485,-0.042,0.092,0.032,0.029,0.065,0.054,0.074,0.018,0.002,0.046,0.022,-0.058,-0.020
0,-0.475,-0.706,-0.855,-0.179,-0.165,-1.241,1.269,0.666,-1.459,1.353,-0.063,0.402,-0.015,-0.026,-0.008,-0.023,-0.034,-0.044,-0.020,0.025,0.077,0.027,0.002,0.001,0.001
0,-1.017,0.220,0.196,1.084,-0.106,1.275,0.007,-0.852,-1.131,-0.459,-0.149,0.724,0.003,0.011,0.010,0.003,0.023,-0.038,-0.023,0.044,0.031,-0.038,-0.027,0.019,0.000
0,-1.051,0.331,-0.128,0.442,-0.331,0.941,-0.195,-0.757,1.175,-0.036,1.283,0.270,-0.017,-0.043,-0.008,-0.016,0.026,-0.023,-0.007,0.031,0.003,-0.087,-0.100,-0.050,0.007
0,-0.835,1.414,1.155,0.195,-0.396,0.266,0.646,-1.307,0.255,-0.484,0.251,0.332,0.032,0.029,-0.002,0.043,0.055,0.127,0.017,0.040,-0.029,0.043,-0.056,-0.028,-0.037
0,-1.345,-0.281,0.234,-0.257,0.725,0.860,-0.847,1.627,-1.673,-0.005,1.384,-0.982,-0.044,0.002,-0.013,-0.068,-0.081,-0.051,0.015,-0.022,-0.060,-0.031,-0.040,-0.046,-0.009
0,0.433,-0.072,-0.647,-0.827,0.810,0.601,-0.562,0.865,-1.539,-0.247,1.550,-1.120,-0.005,0.001,0.010,-0.011,0.026,0.003,0.035,0.007,0.006,-0.013,0.007,0.006,-0.001
0,1.401,-1.615,-2.179,0.598,-0.213,0.794,-2.610,1.198,1.714,-2.074,-3.365,-0.931,0.028,-0.003,-0.005,-0.042,-0.063,-0.070,-0.016,0.014,-0.010,-0.011,-0.066,-0.068,0.001
0,1.349,-3.326,-2.151,0.669,-0.123,-0.766,-1.907,-0.517,-0.993,-0.751,-2.472,0.397,0.009,-0.114,-0.088,0.012,-0.019,-0.030,-0.017,0.007,-0.028,-0.063,-0.025,0.114,-0.002
0,0.893,-1.150,-0.008,0.285,0.933,0.828,-1.100,-0.987,1.052,-2.353,-1.346,0.284,-0.028,-0.027,-0.026,-0.008,0.006,-0.006,0.014,0.002,0.006,0.008,-0.005,0.015,-0.008
0,-1.524,0.196,2.633,-0.743,-2.894,2.035,0.992,-0.111,0.070,0.247,3.899,0.132,-0.058,-0.040,0.047,-0.086,0.003,0.047,-0.020,0.066,-0.051,0.019,0.051,0.085,-0.038
0,-0.889,0.133,-1.952,0.862,0.339,0.755,0.139,-0.059,-0.023,2.623,-0.230,0.716,0.018,-0.030,-0.039,0.015,-0.003,0.020,0.070,0.029,0.020,0.013,0.028,-0.020,-0.018
0,1.707,0.916,-1.990,0.244,0.012,-1.650,2.099,1.087,-1.298,1.707,1.824,-2.564,0.032,0.010,-0.001,0.019,-0.005,-0.081,-0.031,0.009,0.023,0.024,-0.026,-0.009,0.004
0,0.327,1.998,-0.990,-1.219,-0.332,0.768,-0.862,0.395,-0.910,1.363,1.699,-0.633,-0.028,0.019,-0.002,-0.052,0.010,0.053,-0.046,0.003,-0.011,0.056,0.052,0.024,-0.028
0,-0.820,1.841,0.120,-2.467,0.593,1.311,-1.359,0.708,-1.657,0.354,2.746,-0.177,0.006,-0.014,-0.002,0.035,0.015,0.002,0.017,-0.017,-0.076,-0.034,-0.055,-0.038,-0.010
0,0.431,0.845,-1.229,-0.569,-0.361,-1.468,-1.176,-1.182,0.162,0.549,-0.617,-0.240,-0.014,0.109,0.087,0.021,-0.032,-0.010,-0.010,-0.033,-0.042,0.036,0.069,0.000,-0.001
0,-1.830,-0.699,0.365,1.754,-1.577,0.363,0.576,-0.318,0.969,0.382,-0.090,0.793,0.013,0.014,0.004,0.018,0.037,0.014,-0.019,0.005,0.040,0.043,0.064,-0.004,-0.001
0,-0.581,-0.335,-0.985,-0.084,-0.462,0.913,0.771,-1.624,0.082,1.065,-1.014,0.584,0.019,0.036,0.015,0.009,0.015,-0.020,-0.009,-0.062,-0.055,-0.015,-0.019,-0.037,-0.003
0,-1.317,-0.864,-0.242,1.442,-1.200,0.009,0.251,-0.137,0.217,0.920,0.411,1.315,0.027,0.023,0.016,0.034,0.013,0.045,0.000,0.008,-0.039,-0.049,-0.044,-0.002,-0.001
0,-0.480,-1.214,-0.306,1.298,-0.638,-0.208,-0.055,1.524,1.124,0.190,-1.326,0.359,-0.066,-0.151,-0.065,-0.111,0.013,-0.053,-0.042,0.121,0.037,-0.034,-0.029,-0.009,0.024
0,0.917,-1.252,-3.421,0.502,0.470,2.144,-2.328,-0.414,0.224,-1.552,-1.430,-1.244,-0.152,-0.061,0.002,0.010,0.058,-0.022,-0.040,-0.032,-0.019,-0.006,0.058,0.012,-0.018
0,-0.135,0.069,0.328,-0.733,-0.734,-0.666,-0.890,-0.433,-1.888,1.109,1.192,0.601,-0.056,-0.056,-0.101,0.023,0.052,0.059,0.032,0.096,0.011,-0.023,-0.077,-0.011,-0.016
0,0.686,-1.551,-2.714,0.448,1.706,-1.299,0.240,-0.138,-1.146,0.131,-0.551,-2.150,0.031,0.068,0.070,-0.012,0.032,-0.059,-0.111,-0.038,-0.015,-0.015,0.042,-0.011,0.009
0,-1.036,0.213,0.714,0.128,0.286,0.645,0.653,0.142,-0.430,0.014,1.586,1.308,-0.043,-0.010,-0.030,-0.016,0.026,0.063,0.015,-0.050,-0.114,-0.066,0.005,0.051,-0.015
0,1.022,-0.149,-0.674,0.142,1.379,-1.194,-0.438,0.424,-0.535,1.631,-2.431,-0.179,0.035,0.031,0.033,0.003,0.021,0.035,-0.017,0.019,0.025,-0.038,-0.013,-0.033,0.004
0,-0.986,0.542,0.404,-0.279,-0.681,1.010,1.403,-1.141,-0.152,-0.182,1.714,-0.294,-0.015,-0.002,-0.021,0.003,0.058,0.087,0.050,0.017,0.037,0.108,0.069,-0.041,-0.004
0,1.120,-1.746,-2.384,-0.003,-0.245,0.309,-1.765,-0.836,0.893,-0.784,-1.314,-1.120,-0.088,0.006,0.049,0.057,0.055,0.041,-0.034,-0.045,-0.007,-0.015,-0.082,-0.044,-0.025
0,-2.101,0.832,1.786,-1.145,0.669,-0.142,0.012,-0.456,-2.344,0.262,1.286,1.549,-0.013,-0.022,-0.032,-0.022,-0.015,-0.006,0.031,0.004,0.023,-0.040,-0.015,-0.011,-0.000
0,0.376,-0.552,-3.247,0.343,1.836,-0.606,-0.433,-0.911,0.474,-1.222,0.177,-2.018,0.060,0.031,-0.054,0.016,0.056,0.025,-0.008,0.050,0.037,-0.019,-0.076,-0.015,-0.004
0,-0.017,1.061,-0.036,-1.204,0.060,0.750,1.807,-0.020,-0.990,1.170,1.702,-0.861,0.032,0.030,0.033,-0.040,-0.047,-0.016,-0.054,-0.034,0.025,0.010,-0.019,-0.027,0.007
0,-0.414,0.958,-0.378,-0.392,-0.195,-0.729,1.147,0.413,-0.674,0.019,0.752,-0.902,0.004,-0.033,-0.007,0.006,-0.060,0.005,0.015,0.056,-0.003,-0.082,0.012,0.085,-0.022
0,-1.153,-0.353,1.371,0.547,-0.841,1.500,0.346,1.106,-0.077,0.210,1.047,1.655,-0.053,-0.086,-0.053,-0.035,-0.024,-0.022,0.021,-0.040,0.003,-0.033,0.025,0.067,-0.008
0,-0.799,0.338,1.990,1.231,-0.979,1.354,-0.205,0.689,0.068,0.707,1.541,1.425,0.023,0.051,0.058,0.012,0.005,-0.055,-0.110,-0.074,-0.068,-0.060,0.013,-0.029,0.008
0,-0.231,-0.564,0.307,-0.028,-0.461,-0.547,-0.515,0.786,-1.065,1.401,-1.162,0.199,-0.042,0.015,0.018,0.057,0.072,0.032,0.017,-0.041,-0.044,0.002,-0.025,-0.093,-0.009
0,-0.496,-1.052,-1.154,-0.264,0.274,0.905,0.344,0.588,-0.665,1.164,-1.031,0.633,0.051,0.002,0.082,-0.073,-0.047,-0.046,0.013,0.097,0.013,-0.004,0.069,0.027,-0.027
0,-0.392,-0.182,-0.279,-0.607,-0.782,0.545,0.455,-0.591,-2.149,0.512,-0.401,0.348,0.013,0.029,-0.010,0.014,-0.014,-0.082,-0.049,-0.024,0.011,0.011,-0.012,-0.044,-0.003
0,0.099,0.569,-1.436,-1.360,1.694,0.229,-1.348,0.692,-1.431,0.665,0.072,-1.681,0.001,-0.005,0.002,0.015,-0.026,-0.042,-0.010,0.001,0.027,0.052,0.022,-0.050,0.002
0,-0.861,-0.097,-1.575,1.026,0.996,0.170,-0.498,-2.415,0.304,0.631,0.077,-1.156,0.023,-0.004,-0.001,-0.023,-0.054,-0.035,-0.037,-0.121,-0.017,0.014,0.005,-0.016,0.003
0,-1.265,-0.226,-0.357,-0.300,-0.123,-0.671,0.318,-0.708,-0.120,-0.689,0.229,-0.304,-0.007,0.011,-0.020,-0.040,-0.011,-0.067,-0.040,0.008,0.005,0.027,0.024,0.023,0.001
0,-0.688,-0.786,-0.228,1.019,-0.351,-0.462,0.783,-0.418,-0.363,-0.359,-0.369,0.940,0.004,0.012,0.010,0.001,-0.008,0.013,0.050,0.062,-0.060,-0.000,-0.024,-0.072,0.000
0,-0.312,0.207,0.339,-0.104,-0.736,0.412,-1.111,-0.829,0.286,-0.729,-0.930,0.308,0.037,0.016,0.024,0.036,-0.000,-0.051,-0.020,-0.091,0.071,0.090,-0.016,0.013,0.009
0,-0.405,0.060,1.084,1.146,-0.885,0.513,0.335,-1.298,-0.146,-1.217,1.815,-0.800,0.007,0.000,0.009,0.025,0.006,0.050,0.075,-0.006,0.046,0.049,-0.037,-0.073,0.001
1,2.833,0.959,0.275,-0.981,-2.425,-0.765,-1.686,-2.737,0.787,-0.471,0.860,-1.235,0.190,-0.009,-0.063,-0.296,-0.257,0.147,-0.153,-0.108,-0.000,-0.011,0.115,-0.046,0.103
1,2.034,0.512,-2.159,-4.314,-6.185,-4.120,-0.181,2.623,-1.458,0.115,0.758,3.692,0.047,0.041,-0.059,-0.066,-0.151,-0.223,0.064,0.126,-0.007,-0.013,0.040,0.194,-0.010
1,-9.896,-13.320,0.039,6.775,17.382,13.393,8.382,-0.270,-2.433,-1.551,-10.294,-7.248,-0.163,0.089,0.048,0.057,0.152,0.056,-0.009,0.073,0.156,0.087,0.153,-0.036,-0.050
1,-6.665,-9.755,3.113,2.720,7.385,0.270,1.236,0.564,2.272,-3.435,0.475,2.967,-0.049,0.106,-0.007,0.003,0.093,0.038,0.025,0.040,-0.011,-0.011,-0.061,-0.079,-0.030
1,-2.491,10.765,3.105,7.014,0.290,-0.364,4.403,7.831,-4.445,-5.603,-5.483,-4.789,0.014,0.001,0.011,-0.035,-0.066,-0.039,0.013,-0.021,0.068,0.014,-0.007,0.048,0.000
1,-6.240,13.361,1.908,7.521,1.022,-3.731,2.999,3.587,-5.213,-4.549,-2.650,-1.315,-0.010,0.009,0.023,0.013,0.030,-0.023,-0.036,-0.050,-0.036,0.014,0.014,0.009,-0.001
1,0.058,10.306,4.703,5.517,-1.142,-0.870,1.885,6.430,-4.031,-2.140,-3.614,-3.428,-0.003,0.019,0.059,-0.006,0.008,0.016,-0.016,-0.037,0.015,0.038,-0.011,0.008,-0.000
1,-3.185,11.715,5.591,6.191,-3.536,-2.932,2.628,5.760,-5.473,-3.436,-2.020,-4.313,-0.012,0.006,0.023,0.007,-0.010,-0.029,0.044,0.023,0.036,0.064,-0.011,0.001,0.002
1,4.175,7.418,5.279,8.226,-5.058,-5.522,-5.267,-5.077,-5.804,-4.595,0.064,2.416,0.191,-0.098,0.126,0.158,-0.111,-0.200,-0.239,0.003,-0.017,-0.113,0.096,0.109,0.077
1,-0.826,4.171,-2.770,-0.444,-0.262,1.044,-3.318,-3.926,-4.296,-0.318,-2.899,-6.536,0.013,-0.006,-0.024,-0.087,-0.009,-0.031,-0.105,-0.141,-0.017,0.062,0.050,-0.071,0.078
1,1.033,10.961,5.840,4.079,-5.502,-3.133,1.280,5.135,-2.422,-2.570,0.730,-1.894,0.067,0.030,0.054,0.084,-0.052,-0.091,-0.040,0.018,-0.026,-0.036,0.016,0.051,0.007
1,6.844,9.106,1.800,-0.416,-6.295,0.930,-2.795,-0.900,-3.870,-1.456,3.009,-3.147,0.021,-0.097,-0.152,-0.284,-0.121,0.120,-0.069,-0.184,0.065,-0.008,0.203,-0.079,0.086
1,3.726,8.071,-0.151,-9.026,-3.870,3.402,-0.200,-3.343,-2.875,-2.461,1.838,-3.038,0.137,-0.001,0.011,-0.218,-0.002,-0.041,-0.147,-0.041,-0.068,0.046,0.187,0.050,0.096
